x_min,x_max,x_mean,x_1/4,y_min,y_max,y_mean,y_3/4,xy_cov,a,v_mean,v_std,v_3/4,d_mean,static_ratio,medium_v_ratio,type
24.857,25.031999999999996,25.007815217391304,25.031,119.113,119.354,119.14870471014494,119.11399999999999,-0.0027125991280676632,2.796714926307059e-06,0.9754528985507247,2.4009808517372657,0.0,36.48731884057971,0.7518115942028986,0.2116788321167883,0.0
25.274,25.622,25.46392052980132,25.45575,119.835,120.484,120.09996026490064,120.38125000000001,0.0007462771023468741,7.720134583836157e-06,1.863245033112583,2.446886755095921,2.91,114.11258278145695,0.45364238410596025,0.5393939393939394,2.0
23.664,24.07800000000001,23.872105660377358,23.79300000000001,118.177,118.461,118.33816981132075,118.39399999999999,0.005373686535162921,1.8196937892483217e-05,3.0004150943396226,1.3221218803264563,3.72,120.19245283018869,0.0037735849056603774,0.7651515151515151,2.0
25.747,26.921,26.56976734104046,25.861,120.185,121.266,120.48127023121386,120.686,-0.06600423081443457,4.908680297750058e-06,1.4222543352601156,2.8591530941317327,0.97,70.10982658959537,0.6560693641618497,0.07142857142857142,0.0
24.143,24.515,24.273176553672315,24.217,117.971,118.545,118.23991525423729,118.30799999999999,-0.0034705790760674224,5.741803600652032e-06,1.0362570621468925,2.26672198225943,0.40750000000000003,193.135593220339,0.7076271186440678,0.3140096618357488,1.0
25.659000000000002,26.212,25.957680608365017,25.7635,120.167,120.509,120.33536882129278,120.396,-0.010112221446608552,1.477199719107234e-05,2.9836501901140684,1.516545008452495,3.51,159.0380228136882,0.0038022813688212928,0.7366412213740458,0.0
26.318,26.322,26.319997163120565,26.32,119.88,119.883,119.88113617021277,119.881,-1.3817698259325517e-08,6.50042176717764e-08,0.004765957446808511,0.0339323018993066,0.0,105.56879432624113,0.9773049645390071,0.0,0.0
25.88,28.081999999999997,27.288131771595904,26.096999999999998,121.04700000000001,121.93700000000001,121.2965344070278,121.3465,-0.08411742976045625,7.774973755286598e-06,1.6881991215226944,2.8660337898623354,1.645,156.4172767203514,0.3953147877013177,0.14285714285714285,0.0
36.356,36.907,36.808177489177496,36.863,122.38799999999999,124.184,122.61760317460318,122.425,-0.06161122426369447,3.575086378830469e-06,1.258109668109668,2.6600675878200075,0.22,144.95670995670994,0.6854256854256854,0.2018348623853211,0.0
24.986,25.179000000000002,25.14812875536481,25.127,119.17200000000001,119.45200000000001,119.25860228898425,119.266,0.0001190240601595678,8.957228103074453e-06,2.0685836909871247,2.598240119027362,3.78,80.61087267525036,0.5050071530758226,0.7803468208092486,0.0
25.984,26.324,26.28119599427754,26.318,119.854,120.35,119.93624749642349,119.863,-0.013863287832392794,4.326277219670002e-06,0.7405293276108729,1.8393423766217787,0.0,117.34191702432045,0.7510729613733905,0.5,2.0
23.79300000000001,23.794,23.793784090909096,23.794,117.473,117.47399999999999,117.47398721590906,117.47399999999999,-1.341652657416812e-09,4.1813981762483083e-07,0.040696022727272727,0.19342962503688854,0.0,133.6974431818182,0.8636363636363636,0.03125,1.0
25.798000000000002,26.124000000000002,26.01264641744548,25.908,119.63,119.838,119.71523364485982,119.806,-0.009500179348855959,3.0365475013890383e-06,0.5392679127725857,1.7742821078716817,0.0,132.01401869158877,0.7554517133956387,0.10828025477707007,1.0
27.354,27.781999999999996,27.508780991735538,27.447,125.863,126.115,125.96511983471075,125.98200000000001,0.006191717810516167,5.27316927957137e-06,1.567789256198347,2.697869312846918,1.51,154.4297520661157,0.3347107438016529,0.10248447204968944,0.0
24.671999999999997,24.680999999999997,24.67315037593985,24.673000000000002,118.67200000000001,118.68299999999999,118.67324060150375,118.67299999999999,2.7689033905513967e-07,1.8226249073094269e-07,0.04695488721804511,0.09410218168919611,0.0,64.12781954887218,0.7631578947368421,0.0,2.0
24.285999999999998,24.787,24.619545112781953,24.44375,118.76899999999999,119.99,119.19484962406014,119.7725,-0.09130313281316561,8.747080904953424e-06,2.4924436090225566,3.1515379364260534,4.452500000000001,133.95864661654136,0.39849624060150374,0.4,2.0
24.43,24.445,24.442917787742907,24.443,117.823,117.85,117.82429147982064,117.824,-1.4894739668645783e-06,1.8902819430855952e-07,0.018535127055306425,0.06305311448516039,0.0,95.67563527653213,0.9073243647234679,0.0,2.0
27.518,28.204,27.831570992366412,27.6905,121.62799999999999,122.285,121.95758473282442,122.13900000000001,0.03075839649835413,1.6150704585935945e-05,2.0020763358778626,2.281812003349258,3.51,149.2793893129771,0.4305343511450382,0.7587131367292225,0.0
25.302,25.47,25.453178947368418,25.469,119.835,120.154,119.88186666666665,119.836,-0.0028700922535211493,3.4521516742778463e-06,0.3013333333333334,1.1350105374787465,0.0,133.03859649122808,0.8912280701754386,0.5806451612903226,0.0
22.491999999999997,23.541999999999998,22.94878358208955,22.576,116.556,117.904,117.25921641791045,117.5845,0.13969459008329124,1.2653186740168004e-05,4.511305970149253,2.0940762204115355,4.37,177.75,0.0,0.8246268656716418,2.0
24.323,24.416,24.324530100334453,24.324,118.066,118.14299999999999,118.11583779264215,118.116,-2.2300804468270943e-05,1.1807824012982727e-06,0.021036789297658863,0.06981138972307999,0.0,146.48327759197323,0.9063545150501672,0.0,1.0
23.579,24.335,23.878045217391303,23.729,118.12799999999999,118.45100000000001,118.25825565217391,118.32799999999999,-0.004251927956369942,1.5997964650497187e-05,2.8745217391304347,1.9123997746406871,3.99,139.06608695652173,0.13217391304347825,0.7735470941883767,2.0
21.101999999999997,24.639,23.118655619596538,21.962249999999997,115.7,118.698,117.21069020172912,118.671,1.714292976851683,1.4724283115368785e-05,2.7103890489913542,3.6524114461862034,6.69,104.71181556195965,0.41930835734870314,0.14392059553349876,0.0
24.642,25.361,25.052356269113147,24.975,119.803,120.574,120.33565596330276,120.419,0.012403200858423282,2.214621083992235e-05,4.107951070336392,2.024997780209492,5.02,129.48776758409787,0.00764525993883792,0.7395993836671803,2.0
24.441999999999997,24.443,24.44294071762871,24.443,117.824,117.82600000000001,117.8244352574103,117.825,-5.40659126370217e-09,1.424501401581199e-07,0.07826833073322934,0.36679476943669115,0.0,88.48985959438377,0.7581903276131046,0.025806451612903226,2.0
21.101999999999997,23.645,21.62630118694362,21.2045,115.48299999999999,118.436,116.08279080118696,116.01374999999999,0.4470986054492707,1.7413596778925882e-05,3.4647922848664687,1.9729249150777992,4.1,131.9154302670623,0.016320474777448073,0.6636500754147813,2.0
24.776,24.778000000000002,24.776732824427476,24.776,118.76299999999999,118.76700000000001,118.76495114503818,118.765,8.333916940983713e-09,2.4599769896495647e-07,0.026091603053435115,0.10996520511557874,0.0,82.66870229007634,0.8824427480916031,0.012987012987012988,2.0
17.743,18.76,18.40460357675112,18.311,110.36399999999999,111.491,111.07864977645306,111.391,0.08552935200080068,9.67882392779504e-06,2.8558420268256333,3.3420112586014983,5.61,170.93740685543963,0.2593144560357675,0.15492957746478872,0.0
21.636999999999997,21.889,21.751032586558047,21.697,114.57,115.499,115.15400610997963,115.34100000000001,0.011337507963755787,6.388082321726334e-06,3.973625254582485,1.6737420783960586,5.02,172.19755600814665,0.002036659877800407,0.7836734693877551,2.0
24.323,24.325,24.32451480959097,24.324,118.11399999999999,118.119,118.11779971791252,118.118,1.285729084497372e-08,2.7746329065891246e-07,0.048222849083215794,0.23415601778221007,0.0,113.42172073342736,0.8124118476727785,0.015037593984962405,1.0
26.906,27.462,26.945885507246377,26.916,120.185,121.588,120.30289130434782,120.22200000000001,0.027637420047958453,1.8244633652138426e-06,0.6531739130434783,1.8853258676379947,0.0,9.502898550724638,0.8855072463768116,0.4430379746835443,0.0
23.558000000000003,23.930999999999997,23.736695987654322,23.660749999999997,118.073,118.441,118.22200617283951,118.27824999999999,0.005567369731142798,1.4505060470384585e-05,3.1570061728395067,1.2467185937066276,3.78,140.21141975308643,0.0030864197530864196,0.7972136222910217,2.0
24.368000000000002,25.284000000000002,24.76199201596806,24.609,118.766,120.43,119.48475648702596,120.044,0.020819524051896243,1.3377064914542543e-05,2.777864271457086,2.9116010766485365,4.8,112.50898203592814,0.3852295409181637,0.6298701298701299,2.0
22.355,23.19400000000001,22.990011257035654,22.7,116.603,116.992,116.68712757973734,116.809,-0.04158065369450728,6.048084362516247e-06,1.4516885553470922,2.3787282886536145,2.59,127.97373358348968,0.5384615384615384,0.43089430894308944,2.0
24.344,24.719,24.56782,24.484,118.669,119.11,118.81947142857143,118.91799999999999,-0.006423149642346198,1.4740154666580935e-05,2.9081,2.70690696402261,4.7,133.9257142857143,0.31857142857142856,0.710691823899371,2.0
23.313000000000002,23.901999999999997,23.567773413897285,23.5,117.43,118.682,118.06271299093659,118.48474999999999,-0.002341299623841222,6.427788189248165e-06,2.4403172205438066,2.2078882899807954,3.67,112.35045317220543,0.34441087613293053,0.8663594470046083,2.0
24.875999999999998,25.204,25.13250649350649,25.108,119.08,119.43700000000001,119.25614718614717,119.266,0.0024504282336162094,1.0306777780491211e-05,2.258080808080808,2.7384904567845263,3.67,79.50649350649351,0.4574314574314574,0.7659574468085106,0.0
27.165,27.17,27.16785925925927,27.16800000000001,120.411,120.41799999999999,120.41201481481484,120.412,-8.29761512264874e-09,4.825611497050545e-07,0.11842962962962962,0.6302490386766408,0.0,152.1985185185185,0.8103703703703704,0.0703125,0.0
23.340999999999998,23.748,23.457648798521255,23.375,117.516,118.389,118.06426432532346,118.236,-0.025516373663312004,4.874698598066987e-06,3.0004251386321625,1.4237869445134266,3.45,152.3475046210721,0.09981515711645102,0.9034907597535934,2.0
23.07,23.555999999999997,23.179174545454547,23.113500000000002,116.98200000000001,117.52799999999999,117.24858909090909,117.365,0.011287006290643688,1.0227081706055704e-05,4.298690909090909,1.9899914982829001,4.59,160.80727272727273,0.0,0.8945454545454545,2.0
24.779,26.0,25.371773622047247,24.804249999999996,118.76700000000001,120.809,120.17585433070866,120.62225000000001,0.2502338170572604,1.3933619739325224e-05,3.0235433070866145,2.282723563628168,3.72,118.36220472440945,0.14566929133858267,0.7050691244239631,2.0
22.505,22.6,22.568374100719424,22.55825,116.665,116.944,116.82042805755395,116.85775,0.00014283567514222548,5.312962885751335e-06,3.444928057553957,0.7632160449490651,3.99,171.931654676259,0.0,0.9388489208633094,1.0
22.122,22.498,22.462081260364844,22.4645,117.538,118.404,118.0411409618574,118.15899999999999,0.0028289968320083353,4.677865001551093e-06,4.011873963515755,1.2021602803162916,4.37,180.106135986733,0.0,0.9087893864013267,1.0
22.778000000000002,22.94,22.848210144927535,22.81,118.70299999999999,119.065,118.89997463768114,118.98725,-0.006696220105401807,4.5505833900801846e-06,3.5291666666666663,2.973869905043126,5.77,146.54710144927537,0.2318840579710145,0.4669811320754717,1.0
25.794,26.136,26.0687987804878,26.064,119.62,120.118,119.80502896341466,120.06,-0.005496861338670411,4.30716228758626e-06,0.9880945121951219,2.134621091263634,0.92,117.72560975609755,0.6676829268292683,0.3440366972477064,1.0
24.048000000000002,24.743000000000002,24.649698440207974,24.741,118.766,119.066,118.7992409012132,118.77,-0.00797842549164794,5.641170170677909e-06,0.9746793760831889,2.419713297154151,0.22,105.93240901213171,0.7192374350086655,0.10493827160493827,0.0
22.355999999999998,22.635,22.530202127659575,22.39875,116.646,116.896,116.75589361702126,116.79875,0.0031524984477928654,7.0066208157604626e-06,3.9048226950354605,0.8292629346078475,4.37,168.86524822695034,0.0,0.9645390070921985,2.0
24.404,24.868000000000002,24.691934402332365,24.590999999999998,118.64200000000001,119.454,119.13312099125363,119.334,-0.025937009569917,1.500803074564925e-05,2.7745918367346936,2.317893656111676,3.62,129.8265306122449,0.1836734693877551,0.6625,2.0
25.778000000000002,25.954,25.894733333333335,25.905,119.625,119.807,119.6603984848485,119.648,-0.0008090453211937088,4.6901692730749804e-06,0.8770454545454546,1.7454527692567812,0.32,106.87727272727273,0.7015151515151515,0.6091370558375635,0.0
26.861,28.320999999999998,27.556709821428566,27.3395,120.902,122.242,121.5286056547619,121.762,0.11413039955689813,1.8908612885840473e-05,3.506845238095239,2.0467037626289266,4.21,136.70982142857142,0.002976190476190476,0.7149253731343284,0.0
22.445,22.791,22.557495901639346,22.499000000000002,116.54299999999999,117.67399999999999,116.94329098360656,117.1275,0.01939041597939883,5.79442828874559e-06,3.71547131147541,1.2892436790856654,4.48,173.2172131147541,0.0,0.8729508196721312,2.0
28.173000000000002,28.409000000000002,28.298454545454547,28.254,122.06299999999999,122.34299999999999,122.23701515151515,122.29799999999999,0.0015086736951261432,1.5638428708178954e-05,1.839469696969697,2.281869793772692,3.645,146.9810606060606,0.48484848484848486,0.7132352941176471,0.0
23.576,23.576,23.575999999999997,23.576,117.36399999999999,117.365,117.36487172011661,117.365,5.748895823158089e-30,0.0,0.0013119533527696794,0.007998105796051223,0.0,0.0,0.9737609329446064,0.0,2.0
22.455,24.326,24.084284256559773,23.86225,117.855,118.545,118.2094416909621,118.4155,-0.013187606028814105,1.1787948403379457e-05,1.7360787172011662,2.6507107301281394,2.59,134.6122448979592,0.5102040816326531,0.4791666666666667,1.0
35.588,36.358000000000004,36.00516886930984,35.605,123.304,124.495,123.96745521292218,124.488,-0.16439417551395027,4.148189208338959e-06,1.3435682819383261,2.603783511002586,0.76,87.06314243759178,0.5873715124816447,0.1387900355871886,0.0
24.706,25.357,25.04604565537555,24.925,118.777,120.602,120.11047864506628,120.48700000000001,0.07916397221534383,1.9803139587117923e-05,3.7042268041237114,2.515861473021492,5.02,140.95729013254785,0.09572901325478646,0.6579804560260586,2.0
22.809,23.074,22.897755357142856,22.842,117.63600000000001,118.369,117.94727142857144,118.04775000000001,-0.0029203610273447656,5.925686383703051e-06,3.631964285714286,0.9657864881854394,4.05,184.9767857142857,0.0,0.9232142857142858,2.0
25.921999999999997,26.796999999999997,26.432520467836255,26.288,119.881,121.264,120.8441442495127,121.166,0.03079797555738284,1.1422071222792665e-05,1.6641130604288499,2.8134576916145146,3.02,145.00584795321637,0.46393762183235865,0.7381818181818182,0.0
24.199,24.42,24.356495063469684,24.325,117.969,118.34,118.07205923836389,118.118,-0.006888532193030688,2.0947604644687815e-06,0.5775176304654444,1.9830207336958996,0.11,133.05359661495064,0.7122708039492243,0.12745098039215685,1.0
25.749000000000002,26.647,26.20144460431655,26.1235,119.73,120.66799999999999,119.91071942446042,120.147,-0.015446661818671872,6.907378954546501e-06,1.5136258992805756,2.270997845510614,2.81,129.44892086330935,0.4935251798561151,0.48579545454545453,0.0
25.851999999999997,26.644000000000002,26.26460931174089,26.136,119.876,121.527,120.9054008097166,121.35175000000001,0.03576541654416876,1.3211508496450583e-05,2.661356275303644,2.0472432318847864,3.08,139.45344129554655,0.1194331983805668,0.6436781609195402,0.0
24.421999999999997,25.628,24.875187878787884,24.774,118.762,120.66799999999999,119.62980454545455,120.22725000000001,0.0844679032418263,1.42894187822568e-05,3.5021363636363634,3.3506902529267126,5.07,124.7909090909091,0.3106060606060606,0.5604395604395604,2.0
24.820999999999998,25.789,25.11883234421365,24.99725,119.131,120.175,119.39725667655784,119.50874999999999,0.027209781581650827,1.2827753362118304e-05,3.128189910979229,3.4770728991566484,4.16,99.0593471810089,0.35756676557863504,0.651270207852194,0.0
23.419,24.787,23.76214880952381,23.424,118.24,118.899,118.68934523809523,118.77,0.013624932155274865,9.662580848537428e-06,3.6324404761904763,2.9004096009670066,5.02,169.29613095238096,0.18154761904761904,0.6127272727272727,2.0
24.607,25.480999999999998,25.0044640625,24.767,118.76299999999999,120.62,120.22593281250002,120.421,0.05212845689309468,1.4162522437353349e-05,3.1008593749999998,2.0213031431403587,3.62,122.51875,0.0140625,0.6434231378763867,2.0
27.296999999999997,29.186,28.100221705426357,27.612,121.266,122.204,121.7509550387597,121.913,0.09991669942462314,2.054642738252819e-05,3.7115193798449617,2.7453037571380214,4.7,151.92713178294574,0.13643410852713178,0.7001795332136446,0.0
26.838,27.704,27.263894824707847,27.125,120.361,125.40799999999999,123.84983639398997,125.041,0.2216050529980289,1.264019187645468e-05,3.1298998330550916,3.634859097523056,6.91,190.86811352253756,0.17362270450751252,0.1292929292929293,0.0
26.318,26.32,26.319004552352062,26.31900000000001,119.881,119.882,119.88102276176022,119.881,-1.0377702240946634e-10,2.7044478962016172e-08,0.010864946889226101,0.11932310978720967,0.0,101.53110773899849,0.9666160849772383,0.045454545454545456,0.0
25.116,25.125,25.123995153473338,25.124000000000002,118.95299999999999,118.956,118.95311470113084,118.95299999999999,-3.342378091836001e-08,9.64660891095823e-08,0.02639741518578352,0.20219373834276647,0.0,96.7221324717286,0.9046849757673667,0.01694915254237288,1.0
26.984,28.496,27.699941414141417,27.415,121.46700000000001,122.134,121.80006868686868,121.9255,-0.013769352243079623,1.956022958813784e-05,2.8494949494949493,1.3628510941153937,3.5,360.0,0.18585858585858586,1.0,0.0
23.589000000000002,24.44400000000001,24.004620889748555,23.709,117.823,118.351,118.11454545454545,118.21600000000001,-0.03367469785059966,9.938980969772134e-06,1.9718762088974853,2.062228079362885,2.7,138.52998065764024,0.30947775628626695,0.5602240896358543,2.0
25.224,25.664,25.49517630057803,25.464000000000002,119.835,120.29700000000001,120.01688005780346,120.164,0.008229986444208297,7.069618233408682e-06,1.255621387283237,2.6720581921712427,0.645,156.29768786127167,0.680635838150289,0.3076923076923077,0.0
25.022,25.205,25.16239608433736,25.175,119.20299999999999,119.389,119.2724186746988,119.266,0.0005147328635810775,4.585518464979842e-06,1.1656024096385542,1.9844883232289106,2.59,47.515060240963855,0.6746987951807228,0.8287037037037037,0.0
23.121,23.601999999999997,23.40705994152047,23.235,117.414,118.236,117.57769298245617,117.69924999999999,-0.026801603824715026,6.061818899595103e-06,2.102748538011696,2.281605556017128,3.45,113.98976608187135,0.4473684210526316,0.8095238095238095,2.0
22.986,23.579,23.195201754385966,23.12,117.36200000000001,118.21700000000001,117.85594298245614,118.02324999999999,-0.030798584380056834,4.004086667210721e-06,3.038684210526316,1.5880240011082523,3.78,147.90204678362574,0.12426900584795321,0.8864774624373957,2.0
22.926,23.579,23.1662995658466,23.106499999999997,117.03299999999999,117.603,117.32136613603473,117.367,-0.00116173302921602,7.6062315745909475e-06,3.220043415340087,1.5348482900517222,3.99,167.36468885672937,0.10564399421128799,0.9029126213592233,2.0
25.585,26.291999999999998,26.042431067961164,25.873,119.77600000000001,120.29899999999999,120.01533398058254,120.11500000000001,-0.025107523625854028,1.1505399701992147e-05,2.157864077669903,2.124453534901647,3.02,144.2873786407767,0.2174757281553398,0.6153846153846154,0.0
23.403000000000002,23.646,23.528868271954675,23.47025,117.23899999999999,117.43,117.3302577903683,117.36399999999999,-0.002077826986518624,6.819831948395644e-06,2.108300283286119,2.0356629464839857,3.2625,159.30169971671387,0.2804532577903683,0.6161417322834646,2.0
28.116,28.95300000000001,28.64500472440945,28.695,121.444,122.61,121.71762362204723,122.244,-0.024149714307360043,5.309585618821913e-06,1.199937007874016,2.477427559917287,0.32,109.20157480314961,0.6551181102362205,0.410958904109589,0.0
25.869,26.17,26.026134556574924,25.967,120.037,120.124,120.09103058103976,120.10600000000001,-0.0001844114718705676,7.036364997261004e-06,1.4328134556574925,2.3496528117458464,1.62,149.03975535168195,0.3654434250764526,0.13734939759036144,1.0
24.339000000000002,24.744,24.54438783269962,24.4745,119.729,120.319,120.06016730038023,120.21,0.014212087539546593,1.6318091382018298e-05,3.680342205323194,1.8581810744244804,4.7,143.91634980988593,0.011406844106463879,0.7461538461538462,2.0
24.666999999999998,25.198,25.116957178841307,25.041999999999998,118.91,119.74,119.4661788413098,119.55,0.01345540919268231,6.779046571503996e-06,1.978387909319899,2.6770081522337903,3.78,76.09571788413098,0.5062972292191436,0.6683673469387755,0.0
24.406999999999996,24.41,24.409088000000004,24.409000000000002,117.971,117.973,117.97210399999997,117.97200000000001,6.903225806262195e-09,3.773592163178577e-07,0.053680000000000005,0.10375635231233453,0.0,117.432,0.752,0.0,1.0
26.337,27.712,27.11641524105755,26.7305,121.43299999999999,123.525,122.90589891135303,123.15799999999999,0.11416274141848702,1.258619622657587e-05,3.103841368584759,3.419841594184446,6.635,163.04199066874028,0.09331259720062209,0.13550600343053174,0.0
22.921999999999997,23.573,23.388116030534352,23.212,117.213,117.615,117.39236183206106,117.389,-0.007170277521768959,5.397627114842327e-06,1.8390381679389316,2.152686073338438,3.78,97.21984732824427,0.4961832061068702,0.8333333333333334,1.0
23.125999999999998,23.575,23.427464285714287,23.249000000000002,117.36200000000001,117.759,117.45755714285713,117.516,-0.016372338453660897,5.041883333672759e-06,1.9163928571428572,2.2966892618593824,3.78,77.99642857142857,0.5107142857142857,0.8467153284671532,2.0
22.87,23.976,23.339842182890855,23.20425,117.286,118.811,118.06738938053098,118.512,0.058822885766199075,1.0282537029898045e-05,4.097713864306785,1.722065399887994,4.26,183.80088495575222,0.0029498525073746312,0.8387573964497042,2.0
23.555,23.901,23.719441260744983,23.654,117.361,118.60799999999999,118.20166045845271,118.42175,0.02745344702840262,1.234765025024911e-05,3.4899999999999998,1.860007867803973,4.26,133.29799426934096,0.12177650429799428,0.8792822185970636,2.0
24.333000000000002,24.799,24.649741463414635,24.5265,118.76299999999999,119.194,118.91615934959351,119.0495,-0.012390740494160165,1.0134754651763697e-05,2.04,2.4325165585906277,3.72,124.08617886178862,0.4097560975609756,0.7272727272727273,2.0
25.176,25.176,25.175999999999995,25.176,119.26700000000001,119.26700000000001,119.26700000000002,119.26700000000001,-5.056905750871317e-29,0.0,0.0,0.0,0.0,0.14424635332252836,1.0,0.0,0.0
21.59,21.778000000000002,21.68865010351967,21.6605,114.197,115.426,114.86221118012423,115.036,0.007330640434524898,5.5131880506886146e-06,3.8154865424430646,1.7659245581119825,4.855,161.75155279503105,0.008281573498964804,0.7620041753653445,2.0
28.355,28.63300000000001,28.543859567901233,28.49575,122.59899999999999,124.72200000000001,124.42979783950616,124.5655,0.013398602169080454,2.3826781215861305e-06,1.438240740740741,2.5045164749876285,1.3,155.71759259259258,0.46296296296296297,0.16666666666666666,0.0
24.774,24.776,24.77530136986302,24.775,118.76299999999999,118.766,118.76430593607307,118.765,2.0034246575462478e-07,3.5842008025843134e-08,0.006423135464231354,0.039595792465962044,0.0,68.09284627092846,0.969558599695586,0.0,2.0
23.002,23.576999999999998,23.335482142857146,23.1765,117.361,117.59100000000001,117.43273928571429,117.462,-0.007476572772657749,1.3626048567675573e-05,3.0038214285714284,2.304153963543065,4.16,124.15,0.275,0.8275862068965517,2.0
22.568,23.908,23.309932926829266,22.64575,117.507,119.06,118.52239329268293,118.87949999999998,-0.11741318274064443,1.3456782620979775e-05,3.9109298780487807,3.657373005580048,7.77,193.10670731707316,0.07774390243902439,0.12727272727272726,0.0
25.441999999999997,25.641,25.481453468697126,25.465999999999998,119.83200000000001,120.43799999999999,119.9274043993232,119.84100000000001,0.005622660374544841,2.6122388929311414e-06,0.9063113367174279,2.0935953823361038,0.32,132.02707275803724,0.6175972927241963,0.24336283185840707,0.0
8.638,24.505,24.246907216494844,24.212,109.383,119.20100000000001,118.83355463917525,119.05799999999999,0.30210003710488204,0.0001804476074814375,3.440680412371134,2.190490659526058,4.32,158.68041237113403,0.11958762886597939,0.8032786885245902,2.0
23.171,23.4,23.23482054992764,23.19,117.664,118.27600000000001,117.9923994211288,118.07700000000001,-0.005370451408376878,3.21097298444682e-06,3.470622286541245,0.7161155606857132,3.89,174.9493487698987,0.0,0.9406657018813314,2.0
28.249000000000002,28.255,28.25340981012658,28.254,121.59,121.59899999999999,121.59827373417718,121.59899999999999,3.599094264665216e-07,1.12995357471573e-07,0.04895569620253165,0.20413906713652027,0.0,101.12341772151899,0.8243670886075949,0.018018018018018018,1.0
25.879,25.904,25.902562764456977,25.903000000000002,119.62299999999999,119.62899999999999,119.62629901269392,119.62700000000001,1.0973719649992793e-07,4.95455921975551e-07,0.13063469675599437,0.7259190691090361,0.0,96.11988716502115,0.767277856135402,0.03636363636363636,2.0
27.79300000000001,28.355999999999998,28.279617994100292,28.2985,121.63600000000001,122.321,121.81014306784661,122.18925,-0.03275868825026277,4.3130558672521206e-06,0.9696165191740415,1.883749560880286,1.3,151.53834808259586,0.6179941002949852,0.46332046332046334,0.0
26.846,27.669,27.172443902439024,26.9465,120.221,121.63799999999999,121.3907382113821,121.561,0.03357491281480884,1.499245950842406e-05,3.2925691056910567,2.228845957216062,3.45,166.6260162601626,0.07154471544715447,0.7705779334500875,0.0
26.37,26.375,26.372042553191495,26.372,119.941,119.949,119.94691631205676,119.947,-1.0296784332707552e-07,2.0988541733810597e-07,0.07961702127659574,0.5842470345984971,0.0,167.80567375886525,0.8964539007092198,0.0821917808219178,0.0
27.58,27.66800000000001,27.61195019157088,27.583000000000002,121.361,121.397,121.37974329501915,121.39,8.794857058681914e-06,2.7982628436445566e-05,3.9732567049808427,3.3975266636191312,6.1,157.0191570881226,0.21839080459770116,0.45098039215686275,1.0
23.752,24.338,24.142327272727275,23.9895,118.13600000000001,118.88799999999999,118.4330484848485,118.66125,-0.037218214677886934,1.149995492210453e-05,2.283060606060606,2.285669420633362,3.78,123.87121212121212,0.29393939393939394,0.6502145922746781,2.0
24.19,25.031999999999996,24.369623733719248,24.248,118.1,119.11399999999999,118.24738350217076,118.152,0.0674640532037157,7.316405608482353e-06,1.7045151953690307,3.1415674829821953,1.78,62.824891461649784,0.5918958031837916,0.23049645390070922,0.0
26.676,27.163,26.959765873015876,26.908,121.514,121.76700000000001,121.6593492063492,121.682,0.004028006387149797,1.3997245552648351e-05,2.6536507936507934,1.0959829608517895,2.86,170.06746031746033,0.007936507936507936,0.84,0.0
25.995,26.338,26.170122065727696,26.089000000000002,119.87700000000001,120.384,120.28858215962441,120.374,-0.008014557066537205,2.0888314223202133e-05,3.4531768388106414,2.0284310114878297,4.32,175.92957746478874,0.09702660406885759,0.7504332755632582,2.0
27.586,28.076,27.651481116584566,27.621,121.241,121.61399999999999,121.59310180623973,121.60700000000001,-0.004183134587546458,7.82161799809743e-06,1.9008045977011496,2.66149434483908,2.59,170.35632183908046,0.3464696223316913,0.2236180904522613,0.0
26.995,27.432,27.221221978021976,27.109,125.02,125.823,125.4893032967033,125.77,0.03338277613883907,6.136220893505592e-06,1.7852087912087913,2.863627422654975,1.89,158.41758241758242,0.07692307692307693,0.14285714285714285,0.0
26.178,26.81900000000001,26.449252485089463,26.315,119.85799999999999,121.48200000000001,120.93368190854872,121.363,0.036037502784092006,1.0772587620965383e-05,1.6128230616302186,2.0489488079584692,2.81,145.32405566600397,0.4552683896620278,0.7481751824817519,0.0
22.587,23.629,23.173576470588237,22.905,116.603,117.791,117.30157450980393,117.41675,-0.04083925718248062,8.883669557368126e-06,2.1454901960784314,3.1937972261725727,3.62,153.9392156862745,0.4235294117647059,0.17006802721088435,0.0
24.445,24.881999999999998,24.827819940476193,24.877,118.535,118.992,118.88748363095237,118.925,0.012139477674135991,4.383705622731438e-06,0.942217261904762,2.5067069486079436,0.0,32.99107142857143,0.7991071428571429,0.34814814814814815,0.0
30.058000000000003,30.355999999999998,30.195232638888893,30.100749999999998,122.676,123.245,123.14764930555556,123.229,0.003539569674312816,9.958216749362782e-06,2.014236111111112,2.6685757022336976,2.835,161.57291666666666,0.2569444444444444,0.24766355140186916,0.0
24.358,24.908,24.62776861167002,24.479,118.76700000000001,120.321,119.70650704225353,120.126,-0.03656608405270323,1.564893470332456e-05,3.2462776659959762,2.663693475385385,4.8,142.32997987927564,0.22132796780684105,0.7157622739018088,2.0
23.574,23.576,23.57514104595879,23.575,117.36399999999999,117.366,117.36578922345483,117.366,-1.813347420331328e-07,1.1616650911349884e-08,0.0005705229793977814,0.0074954601844617955,0.0,0.15055467511885895,0.9920760697305864,0.0,2.0
24.320999999999998,24.331999999999997,24.33097535934292,24.331,118.073,118.14399999999999,118.14283162217662,118.14299999999999,1.4361717409858827e-06,1.6153158036117104e-07,0.03572895277207392,0.3066194147096438,0.0,126.12731006160165,0.9383983572895277,0.1,2.0
